case,topo,side,mdot,Tin_C,Pin_MPa,Tout_C,Pout_MPa,Q_kW,dP_MPa,HB,done,T_mean_K,P_mean_Pa,T_other_K,rho,mu,cp,k,Pr,u,Re,f,T_wall_K,dT_streams_K,h,Nu,ok_dp,ok_dT,ok_hb,ok_done,Nu_cfd,gamma_Nu,metric,f_cfd,gamma_f,dP_gauge_MPa
14,Gyroid,cold,0.04917142109500802,96.97681159420291,9.598797101449275,157.42753623188406,9.607956521739133,3.943548710165637,-0.009159420289858389,0.07725111496536437,完成,400.35217391304343,9603376.811594205,433.2688405797102,153.57284229568853,2.228718165911594e-05,1309.360844713324,0.03144187615658174,0.9281240997875592,0.4932327872917783,11687.095490175509,-9.26410953671567,416.8105072463768,32.91666666666674,1738.3639647775392,190.11992878148195,False,True,True,True,169.07669432540155,1.1244596988369138,Nu,,,0.01336231884057972
15,Gyroid,cold,0.07358690972222223,100.925,9.923392857142856,161.36071428571427,9.92494642857143,5.903812384887895,-0.0015535714285732638,0.06931850806008873,完成,404.2928571428571,9924169.642857142,440.19553571428565,156.75615888092804,2.2553834209190033e-05,1310.3111905613116,0.031900562094294316,0.9263956311181096,0.7231519349529902,17283.399433736242,-0.7161458836687138,422.2441964285714,35.90267857142857,2386.0253176648666,257.200670873038,False,True,True,True,224.00842520524998,1.1481740949581485,Nu,,,0.029999999999999995
16,Gyroid,cold,0.09909613935969867,101.27796610169497,10.20284745762712,160.39999999999995,10.193559322033897,7.878842747817672,0.009288135593223501,0.09127739108491933,完成,403.9889830508474,10198203.38983051,442.3677966101695,162.19125622306603,2.267978369671298e-05,1325.816412805061,0.03218391150012617,0.9342938152142516,0.9412021234150924,23145.51308464965,2.442807840820921,423.1783898305084,38.378813559322055,2978.7924094732934,318.2708017323704,True,True,True,True,277.2654293185435,1.1478921209709012,Nu,,,0.051694915254237285
17,Gyroid,cold,0.1233103434343434,100.46909090909092,10.375527272727272,157.8272727272727,10.35430909090909,9.643128454491675,0.021218181818181137,0.0871427413984363,完成,402.2981818181818,10364918.181818182,442.70909090909095,166.76888683168787,2.2720715684112508e-05,1342.304678175828,0.032326447647185536,0.9434418308855662,1.1390376457476334,28749.24776055691,3.705706108339187,422.50363636363636,40.41090909090917,3462.491231306866,368.3206637299363,True,True,True,True,325.20715272535807,1.132572456181455,Nu,,,0.07932727272727273
18,Gyroid,cold,0.14880871863799283,99.00645161290322,10.564258064516128,155.65161290322584,10.527435483870965,11.682898875482605,0.03682258064516297,0.0808288235494562,完成,400.47903225806454,10545846.774193546,443.2758064516128,171.87871619841786,2.2772235186280778e-05,1361.271451235191,0.03249745208435643,0.9538961257464199,1.3337052982097752,34615.58711773377,4.5512046091664615,421.8774193548387,42.79677419354829,3961.037308946819,419.13604004778665,True,True,True,True,373.1387626402835,1.1232712385120005,Nu,,,0.11177419354838718
19,Gyroid,cold,0.17438132822477648,99.10459770114944,10.23213793103449,145.20114942528738,10.17042528735632,11.187871587815478,0.06171264367817031,0.07109837355053157,完成,395.3028735632184,10201281.609195406,432.5620689655172,169.52480723814523,2.246210049445456e-05,1368.0785071338012,0.03200510859214908,0.9601566207177603,1.5846024481971992,41124.30778158928,5.478406319216885,413.9324712643678,37.259195402298815,4356.957779891576,468.1224091269735,True,True,True,True,423.3889308840282,1.1056557575785995,Nu,,,0.1529425287356322
20,Gyroid,cold,0.04909239220563848,100.06119402985075,10.275537313432835,182.13880597014926,10.299477611940299,5.3021187266731555,-0.02394029850746371,0.08062813619699664,完成,414.25,10287507.462686567,457.83955223880594,156.256985629777,2.3006974497531887e-05,1291.1569755210346,0.032589459885312734,0.9115099088067561,0.48398104584037,11303.258754483442,-24.716524603768725,436.04477611940297,43.589552238805936,1764.966193613464,186.23213125422052,False,True,True,True,164.06566160681834,1.1351073066131527,Nu,,,0.013328358208955234
21,Gyroid,cold,0.07363995689655173,106.97068965517238,10.623189655172414,180.50689655172414,10.632258620689656,7.131797004469086,-0.009068965517242233,0.06520779105926965,完成,416.8887931034482,10627724.137931036,459.2698275862069,160.43975849344437,2.323703456836713e-05,1297.1076111635432,0.0330074623817852,0.9131551541548466,0.7070581402221873,16787.336931307247,-4.272572988132528,438.07931034482755,42.38103448275865,2441.7251174352646,254.37827542563906,False,True,True,True,218.30635313573222,1.16523532994699,Nu,,,0.029775862068965517
22,Gyroid,cold,0.09942717592592593,105.69629629629632,10.58048148148148,183.31851851851857,10.573111111111107,10.15127911981802,0.00737037037037247,0.09492413706514664,完成,417.6574074074074,10576796.296296295,466.1259259259259,158.9995620639084,2.323532870211381e-05,1292.3828996072864,0.03298465726190745,0.91039119318197,0.9633026977241018,22667.58583532111,1.8876515269092058,441.89166666666665,48.46851851851852,3038.9977234919565,316.8208712609204,True,True,True,True,270.77835131357637,1.170037670013081,Nu,,,0.053500000000000006
23,Gyroid,cold,0.12287298115079368,106.38571428571427,10.083553571428572,180.32857142857156,10.055767857142857,11.768294104566118,0.027785714285714747,0.08740915585239657,完成,416.50714285714287,10069660.714285715,465.63124999999997,150.8939530551493,2.2976582682848286e-05,1274.550325172879,0.03246596223762941,0.9020158009006584,1.2544061069372334,28328.262912070542,4.422088223823635,441.06919642857144,49.1241071428571,3476.06744466512,368.17585164046903,True,True,True,True,316.9881648653569,1.1614813814795089,Nu,,,0.08801785714285718
24,Gyroid,cold,0.1486155555555555,104.72794117647061,10.34122058823529,177.28823529411764,10.296514705882352,14.20074805134068,0.04470588235293782,0.09060680492172292,完成,414.1580882352941,10318867.64705882,465.6911764705882,156.8805441984129,2.301861799251646e-05,1292.8549611344254,0.03261665326577902,0.912409198687058,1.4593141133970235,34200.62236449254,5.056523279834072,439.9246323529411,51.53308823529409,3998.4751727538537,421.5512601337443,True,True,True,True,364.46750291670855,1.1566223511292886,Nu,,,0.12308823529411766
25,Gyroid,cold,0.04897131535947713,129.5176470588235,9.33560294117647,150.00000000000006,9.346441176470586,1.256022892728548,-0.010838235294116316,0.06013784071190935,完成,412.90882352941173,9341022.058823528,423.5588235294118,140.41594706759167,2.2554984397311327e-05,1253.867387399931,0.031649735609394415,0.8935606827220535,0.5372531076314935,11501.33421519126,-10.10504523030597,418.2338235294118,10.650000000000091,1711.2651187974527,185.92705769693882,False,True,True,True,165.03474034053286,1.1265934512533344,Nu,,,0.014058823529411776
26,Gyroid,cold,0.07340517857142854,132.00714285714278,9.62744642857143,157.5071428571429,9.630142857142856,2.346417634753134,-0.002696428571425713,0.09815777203192266,完成,417.90714285714284,9628794.642857142,432.10714285714283,142.40686085795215,2.2833999417628682e-05,1252.3302366228597,0.03212438201062167,0.8901558910696002,0.794052809775188,17029.178561281216,-1.1347840581392166,425.00714285714287,14.199999999999989,2397.652946293916,256.65334189633296,False,True,True,True,218.70060517078656,1.1735374106345455,Nu,,,0.03169642857142858
27,Gyroid,cold,0.09879999475890981,130.75849056603772,9.812867924528303,152.51509433962266,9.807377358490568,2.7331402864670515,0.005490566037735789,0.13735937977461607,完成,414.7867924528302,9810122.641509436,428.14622641509436,147.46383032007216,2.2812115530455666e-05,1268.658841586706,0.032157963287024804,0.8999572455724245,1.0321076848441817,22942.479095596027,1.3207954927549266,421.4665094339623,13.359433962264177,2968.5421306346275,317.4315332752094,True,True,True,True,272.09323411253825,1.1666278079664383,Nu,,,0.05473584905660376
28,Gyroid,cold,0.1230816928721174,129.56981132075475,10.103981132075475,154.4056603773585,10.084169811320756,3.9316029119649913,0.019811320754719475,0.13029229953469812,完成,415.1377358490566,10094075.471698115,431.63679245283015,152.22444938974888,2.294632433219867e-05,1279.8171334627395,0.03243678870524016,0.9053639463883354,1.245554254792228,28413.799962431905,3.1699886776489707,423.38726415094334,16.499056603773568,3457.6408965930195,366.5535412091367,True,True,True,True,318.07018803632127,1.15242973090983,Nu,,,0.08401886792452833
29,Gyroid,cold,0.148628201058201,128.94285714285715,10.293746031746036,152.76349206349204,10.254746031746032,4.610920689610941,0.039000000000003254,0.12920887667294775,完成,414.00317460317456,10274246.031746035,430.98253968253965,156.19226999794697,2.299385303516694e-05,1291.3987539989125,0.032568080045709734,0.9117587870569112,1.465869420442925,34240.370514259186,4.391051116138382,422.49285714285713,16.979365079365095,3940.3568686368903,416.0435417025241,True,True,True,True,364.6860033580738,1.1408267327825685,Nu,,,0.11901587301587296
31,Gyroid,cold,0.048806199677938804,130.51159420289855,9.451086956521742,171.7260869565217,9.478478260869567,2.476352359632488,-0.027391304347824885,0.07699181309232425,完成,424.2688405797101,9464782.608695654,445.1101449275362,136.06522921664484,2.2976569471837485e-05,1230.699083285204,0.03227765070187893,0.876062612090388,0.5525625348503117,11252.234935846887,-24.91475826803684,434.6894927536232,20.84130434782611,1724.0779420730182,183.67513299274083,False,True,True,True,161.38370107690764,1.1381269097627782,Nu,,,0.07717391304347819
32,Gyroid,cold,0.07333752525252525,132.9127272727273,9.841981818181816,175.5618181818182,9.857527272727271,3.878444614585011,-0.015545454545454973,0.08299625425215039,完成,427.3872727272727,9849754.545454545,450.7336363636363,140.64905306637868,2.3227074906595195e-05,1237.7685341552976,0.032741941860823444,0.8780707809591287,0.8032357668894065,16725.561853758576,-6.473431068840464,439.0604545454545,23.346363636363606,2410.503126198673,253.1620775517807,False,True,True,True,214.90222164595843,1.1780337849129061,Nu,,,0.08881818181818178
33,Gyroid,cold,0.0990004117063492,131.5964285714286,10.183196428571426,178.4892857142857,10.184285714285716,5.816492914258697,-0.0010892857142899004,0.11347897495023417,完成,428.1928571428571,10183741.07142857,456.18839285714284,145.63430663091228,2.3383918253125443e-05,1247.8441638487711,0.03305472046766555,0.8827630519103313,1.0471934298018977,22426.87188065369,-0.25773790299593097,442.19062499999995,27.995535714285722,3014.6838314150173,313.6199403155755,False,True,True,True,265.9569926562707,1.1792129892253127,Nu,,,0.09724999999999999
34,Gyroid,cold,0.12275454022988509,130.41551724137935,10.0143275862069,175.57413793103447,9.995206896551728,6.947123858869377,0.01912068965517122,0.107257887340707,完成,426.1448275862069,10004767.241379313,455.20000000000005,143.886946144499,2.32480414335884e-05,1246.2023511440646,0.0328133057642979,0.8829273131497424,1.3142251360842214,27970.496692981378,2.9073452743735397,440.6724137931035,29.055172413793173,3469.372532419025,363.5769443349037,True,True,True,True,311.8666739084191,1.1658089008948405,Nu,,,0.1057241379310345
35,Gyroid,cold,0.14847602852852848,129.4635135135135,10.270797297297298,172.98918918918918,10.23140540540541,8.20341374247668,0.03939189189188852,0.11263428343969972,完成,424.37635135135133,10251101.351351354,454.2047297297297,149.02174162000406,2.3292628205952186e-05,1259.729662188446,0.03294637957298623,0.8906112004313814,1.5348301020002522,33766.56113437168,4.240241388313194,439.2905405405405,29.828378378378375,3990.5643933204947,416.50671780879117,True,True,True,True,358.2291122882555,1.1626824943072787,Nu,,,0.11622972972972981
36,Gyroid,cold,0.17456289990421456,127.36551724137921,10.432810344827583,158.61379310344822,10.37630172413793,7.108430626303373,0.056508620689653455,0.11302473892723096,完成,416.13965517241365,10404556.034482755,439.3521551724138,157.02178034175344,2.31142111572074e-05,1289.9992231897515,0.03276773595921769,0.9099595551719437,1.7125594293252195,40005.69844922245,4.636790773384789,427.7459051724137,23.212500000000148,4443.458857900676,466.3050436371779,True,True,True,True,407.69504032101787,1.1437594219199005,Nu,,,0.12809482758620697
37,Gyroid,cold,0.04915951709401708,133.08923076923077,9.710200000000002,193.29538461538453,9.724953846153845,3.6133701873243886,-0.014753846153842787,0.07588331099405766,完成,436.3423076923076,9717576.923076922,466.60999999999996,133.86487197558057,2.3473794683641317e-05,1215.7010074406287,0.03308010021337312,0.8626671521938338,0.5657109454392218,11093.620162942778,-13.01377977030429,451.4761538461538,30.267692307692357,1732.2178014667704,180.0657299130129,False,True,True,True,158.92273479888198,1.1330394618547657,Nu,,,0.0
38,Gyroid,cold,0.07362387373737372,135.34727272727272,10.120072727272728,194.88363636363638,10.125072727272727,5.395577964221342,-0.004999999999999005,0.07988813869583143,完成,438.26545454545453,10122572.727272727,470.5827272727272,139.14856087147797,2.3684139110434962e-05,1224.930467263869,0.03348221439789651,0.8664726664288426,0.8150674423311246,16466.831686019603,-2.043893142370876,454.42409090909086,32.317272727272666,2422.549277171494,248.8019797461949,False,True,True,True,211.561630512009,1.1760260078543494,Nu,,,0.0
39,Gyroid,cold,0.09899299564270153,134.64901960784312,10.182196078431373,197.74313725490205,10.173196078431372,7.697712289647562,0.009000000000000341,0.10708680176860971,完成,439.3460784313726,10177696.078431373,476.37745098039215,139.43963009409114,2.3739621795077054e-05,1224.6690987990353,0.03357730881391002,0.8658579932875039,1.0936336013070767,22089.18316594079,2.0392317749249416,457.86176470588236,37.03137254901958,3016.2075059181184,308.89488465081274,True,True,True,True,261.37498656625064,1.18180736691312,Nu,,,0.0
40,Gyroid,cold,0.12262914473684207,132.89736842105265,10.007947368421053,183.37017543859648,9.985447368421047,7.687257946118759,0.02250000000000618,0.11711912448916763,完成,431.2837719298245,9996697.36842105,463.0293859649123,140.8762325217974,2.3409773844497012e-05,1234.4967094197636,0.03304495712833063,0.8745445989553429,1.3409406955497658,27748.880503758595,3.3564458088030147,447.1565789473684,31.745614035087783,3513.63846709272,365.63458231171353,True,True,True,True,309.09958372540257,1.1829022152179132,Nu,,,0.0
42,Gyroid,cold,0.07329971774193546,166.13548387096768,9.675661290322582,188.30483870967743,9.68351612903226,1.9384481648608505,-0.007854838709677736,0.11665584088206123,完成,450.3701612903225,9679588.709677422,461.4790322580645,126.82928704462452,2.393999294106024e-05,1193.7780585084085,0.03380374053979248,0.8454401151328724,0.890299955552064,16219.119355508636,-2.9525618900755815,455.9245967741935,11.10887096774195,2531.9412287954697,257.5634572708423,False,True,True,True,207.5562680336268,1.240933168200508,Nu,,,0.0
44,Gyroid,cold,0.12304104048964223,156.23728813559322,10.255915254237287,187.84406779661023,10.23357627118644,4.749532240968239,0.02233898305084736,0.14849175888184182,完成,445.1906779661017,10244745.762711864,464.3118644067797,137.51246320064328,2.3955639063245214e-05,1216.6996411964667,0.033920071933245304,0.8592793526571361,1.378356422263741,27207.661738026538,3.231113854881179,454.7512711864407,19.121186440678002,3604.1707252966767,365.3793300813949,True,True,True,True,302.9596710952332,1.2060328979118167,Nu,,,0.0
1,Gyroid,hot,0.04842158547008547,133.8553846153846,7.990292307692308,114.13692307692307,7.976199999999998,1.1760995809555799,0.014092307692310513,0.06310627580241916,完成,397.1461538461538,7983246.153846153,387.04846153846154,125.15551973009919,2.14673873097476e-05,1234.8771916841524,0.02968318970752539,0.8930841737381182,0.5959949747964723,11948.373752519172,11.97845775924265,392.0973076923077,10.097692307692284,1690.0179333478009,195.78351905436548,True,True,True,True,,,f,1.471512256428468,8.14023648590992,0.018907692307692313
2,Gyroid,hot,0.07425630847953218,146.48157894736846,8.44207894736842,122.08947368421052,8.41355263157895,2.215632342381699,0.028526315789470402,0.07721899168633363,完成,407.4355263157895,8427815.789473685,393.45131578947365,127.53198577609135,2.2003661308875447e-05,1228.2580030746292,0.030578589045451684,0.8838266886480088,0.8969491728854591,17876.701532859257,10.506181246321404,400.4434210526316,13.984210526315849,2298.9477106867967,258.52767232430153,True,True,True,True,,,f,1.3892392471132096,7.562542786026871,0.041421052631578956
3,Gyroid,hot,0.09885612573099417,148.20526315789465,8.781421052631579,123.85614035087715,8.731982456140353,2.957540856935217,0.049438596491226505,0.11196073729663221,完成,409.1807017543859,8756701.754385965,393.8614035087719,132.3444269796249,2.2193627719846963e-05,1238.4040073513966,0.030954961755808197,0.88789247173812,1.1506719560068528,23595.23323855951,10.661330595050739,401.52105263157887,15.319298245613993,2801.310391660358,311.1905108047985,True,True,True,True,,,f,1.3370646830551038,7.973683495020082,0.07250877192982456
4,Gyroid,hot,0.12362789308176098,128.63962264150942,8.735415094339622,116.44905660377363,8.661075471698112,1.8695121630491711,0.07433962264151006,0.14776330979044255,完成,395.6943396226415,8698245.283018867,387.08113207547166,139.4609247920893,2.1723307732826975e-05,1277.8647731969581,0.030330881240904117,0.915220678509676,1.3655811950940062,30146.680545861545,10.801566626441044,391.3877358490566,8.61320754716985,3149.43560913428,357.0615532718362,True,False,True,True,,,f,1.2935452144753914,8.350358770274385,0.10881132075471703
5,Gyroid,hot,0.14905966457023062,136.0924528301887,8.277716981132077,117.0075471698113,8.163,3.4268881764996566,0.11471698113207651,0.10360961797072639,完成,399.7,8220358.4905660385,386.12452830188676,128.07628830572935,2.1652618060333238e-05,1239.4585755803125,0.03002513082125614,0.8938353440793568,1.792854340780592,36466.888556053185,10.529868682136746,392.9122641509434,13.575471698113233,3662.809696529828,419.49310974403403,True,True,True,True,,,f,1.261189925093117,8.3491538210308,0.16833962264150942
6,Gyroid,hot,0.17549941176470582,134.3617647058824,8.519426470588238,113.66764705882352,8.370941176470586,4.417628115548544,0.148485294117652,0.08639124848171727,完成,397.1647058823529,8445183.823529411,381.5926470588235,133.72991808929655,2.1660297006803337e-05,1258.9474314232034,0.0301322282461799,0.9049836957887736,2.02162540741124,42920.05237298586,10.266147114497205,389.3786764705882,15.572058823529403,4116.351651021668,469.7606177326741,True,True,True,True,,,f,1.2344040375096343,8.316683032898034,0.2198676470588235
7,Gyroid,hot,0.20110214456391873,135.14193548387095,8.763892473118286,112.8548387096774,8.576354838709678,5.472266773385403,0.18753763440860816,0.07109191145672465,完成,397.1483870967742,8670123.655913983,379.6123655913978,137.98060593103972,2.1757709040539805e-05,1271.0561475864,0.03035746833790501,0.9109873565722647,2.245185634092727,48961.25289670842,10.188725667474065,388.380376344086,17.536021505376368,4527.9908700330725,512.9031623107197,True,True,True,True,,,f,1.213325671857528,8.397354398572762,0.27976344086021504
8,Gyroid,hot,0.048401428571428574,162.66428571428568,8.597328571428573,120.07285714285715,8.584071428571432,2.5170068678544304,0.013257142857140636,0.06783521110388549,完成,414.51857142857136,8590700.000000002,392.4321428571428,126.62721973492155,2.2312833294524365e-05,1218.4185721589513,0.031069328729675903,0.8750227827602852,0.5888229233822945,11490.857656492979,11.41057261581718,403.4753571428571,22.08642857142854,1653.5915953611054,183.01714280781175,True,True,True,True,,,f,1.4799625273095338,7.710041575553124,0.018314285714285714
9,Gyroid,hot,0.07449046810699587,167.35185185185185,9.014537037037037,126.09629629629629,8.98674074074074,3.758830827105586,0.027796296296298095,0.0628323631471634,完成,419.87407407407403,9000638.888888888,396.1916666666666,130.73299389360332,2.2652213410913876e-05,1222.8478476039886,0.03167967572099955,0.8743842789602977,0.8777464809555375,17419.634741142774,10.428396233628934,408.03287037037035,23.682407407407425,2303.0124340776574,249.98326744994688,True,True,True,True,,,f,1.3942810504555916,7.479407562931002,0.040648148148148135
10,Gyroid,hot,0.09869717222222221,170.79199999999997,8.647359999999997,128.21999999999997,8.59572,5.043773452931552,0.051639999999997244,0.08993550004404323,完成,422.65599999999995,8621540.0,396.70399999999995,123.14580670193935,2.2610484580930133e-05,1203.1929588373139,0.03151910810549315,0.8631201032916772,1.2346352784480434,23122.98115466558,10.395448554855935,409.67999999999995,25.951999999999998,2820.032346002954,307.66320148372995,True,True,True,True,,,f,1.340756946291789,7.7534176374079165,0.07663999999999999
11,Gyroid,hot,0.12351959694989106,167.0431372549019,8.723725490196081,126.85490196078433,8.644000000000002,5.9733921323157615,0.07972549019607911,0.08301079889529589,完成,420.0990196078431,8683862.745098041,393.64509803921567,125.38903673049357,2.2542666934130937e-05,1210.3616174244125,0.031432915365450356,0.8680320770196437,1.5175041951766017,29025.489788265593,10.433543331938987,406.8720588235294,26.453921568627436,3276.425631633283,358.4355167092108,True,True,True,True,,,f,1.3001340574103784,8.024975018899694,0.11817647058823531
12,Gyroid,hot,0.149112196969697,169.47090909090912,8.745254545454545,127.47272727272727,8.630763636363636,7.495918497859986,0.1144909090909092,0.07961289006454399,完成,421.6218181818182,8688009.090909092,392.46363636363634,124.71733682556477,2.2597699365096272e-05,1207.5528360111732,0.03151633342530768,0.8658340926720125,1.8417892807710767,34954.08418766187,10.22629427265399,407.04272727272723,29.158181818181845,3730.214165195663,406.9991155725437,True,True,True,True,,,f,1.2682899564056214,8.063057048591372,0.17118181818181824
13,Gyroid,hot,0.17579692771084338,171.9831325301205,8.80665060240964,127.91807228915664,8.651096385542171,9.23320885178459,0.1555542168674684,0.06727010625511817,完成,423.10060240963855,8728873.493975906,391.2078313253012,124.67099951960456,2.266441653004262e-05,1206.2518801538342,0.03162706558723076,0.8644176923891259,2.1721981531275487,41088.06823559087,9.992437943573282,407.15421686746987,31.89277108433737,4200.778227765613,456.7370474843731,True,True,True,True,,,f,1.241496654891808,8.048703074793293,0.23302409638554208
14,Gyroid,hot,0.04853774557165861,191.7478260869566,8.670652173913046,128.48985507246377,8.656927536231883,3.660751569788284,0.013724637681162832,0.07725111496536437,完成,433.2688405797102,8663789.855072465,400.35217391304343,119.05419552729558,2.300399194509722e-05,1187.3808988837347,0.03213986554765706,0.8498635625336306,0.6280417233022391,11177.003307766738,11.044172541593566,416.8105072463768,32.91666666666674,1613.7035651463966,172.6533811749837,True,True,True,True,,,f,1.4860129171127239,7.43208380923905,0.01907246376811594
15,Gyroid,hot,0.07397290178571429,199.0535714285714,8.176267857142857,135.0375,8.14275,5.521098101629547,0.03351785714285782,0.06931850806008873,完成,440.19553571428565,8159508.928571428,404.2928571428571,108.75445307381342,2.3098071677875012e-05,1163.7580591285432,0.032204530988029625,0.8346827679448977,1.0478019618559522,16964.68953492124,10.607786617922967,422.2441964285714,35.90267857142857,2231.3513697555823,238.25738457113627,True,True,True,True,,,f,1.3994651004308105,7.579886497103409,0.04714285714285713
16,Gyroid,hot,0.09858306497175139,200.4406779661017,8.574440677966104,137.9949152542373,8.518474576271185,7.219835041194003,0.05596610169491889,0.09127739108491933,完成,442.3677966101695,8546457.627118645,403.9889830508474,113.61097543484226,2.3296356403527556e-05,1172.3427667426354,0.032591783003587324,0.8379816138972174,1.3367051715371998,22416.267473343138,10.418075603299346,423.1783898305084,38.378813559322055,2729.638159654208,287.9999057843956,True,True,True,True,,,f,1.346457367172948,7.737397304434057,0.08105084745762715
17,Gyroid,hot,0.12276554545454552,200.62909090909096,8.34469090909091,138.48909090909095,8.254854545454544,8.870158524065868,0.08983636363636549,0.0871427413984363,完成,442.70909090909095,8299772.727272727,402.2981818181818,109.8818802192282,2.323361695606158e-05,1165.0912200674438,0.03245039589279921,0.83417420284614,1.7210917235170646,27990.371214840914,10.429705428312737,422.50363636363636,40.41090909090917,3184.9462811598423,337.5028908833058,True,True,True,True,,,f,1.3064945843515623,7.982968741879014,0.13147272727272727
18,Gyroid,hot,0.1491146818996416,201.13225806451598,8.688612903225808,139.11935483870968,8.563935483870965,10.809203660127984,0.12467741935484256,0.0808288235494562,完成,443.2758064516128,8626274.193548387,400.47903225806454,114.42847305017014,2.3354145654436883e-05,1173.5623183889045,0.03269887069955752,0.8381801796777032,2.0074276614186166,33822.47678819058,10.217105689424468,421.8774193548387,42.79677419354829,3664.814652091467,385.402605263204,True,True,True,True,,,f,1.2738445844510564,8.020684637778926,0.18375806451612908
19,Gyroid,hot,0.17529489144316737,184.87701149425288,8.542045977011492,133.94712643678156,8.376091954022986,10.445232542674255,0.16595402298850637,0.07109837355053157,完成,432.5620689655172,8459068.96551724,395.3028735632184,116.21543871808198,2.291120797145482e-05,1181.9216186459144,0.03195286416156827,0.847474951660984,2.323587515061515,40529.40776987666,9.994472627275833,413.9324712643678,37.259195402298815,4067.747545399505,437.7635358115358,True,True,True,True,,,f,1.2437342306989025,8.035858771579802,0.24694252873563224
20,Gyroid,hot,0.048270713101160864,228.5208955223881,8.386805970149256,140.85820895522386,8.371179104477614,4.906515524695341,0.015626865671642065,0.08062813619699664,完成,457.83955223880594,8378992.537313435,414.25,105.7494806870337,2.381732035570838e-05,1154.0091227454282,0.03342102834439173,0.8223985416190849,0.7031679569079418,10735.933233588448,11.293524140334393,436.04477611940297,43.589552238805936,1633.2780301508951,168.0489086740811,True,True,True,True,,,f,1.4948952407316405,7.5547261323857375,0.021059701492537306
21,Gyroid,hot,0.07432710727969348,224.80689655172418,8.735827586206897,147.4327586206896,8.702499999999997,6.695216712015452,0.033327586206899795,0.06520779105926965,完成,459.2698275862069,8719163.793103447,416.8887931034482,109.91826215263056,2.3965855126508285e-05,1160.9269401723484,0.03371434902705572,0.8252452639172551,1.0416719699977952,16428.703312818307,10.559079108388175,438.07931034482755,42.38103448275865,2292.25240176581,233.79921189196935,True,True,True,True,,,f,1.4057989172042533,7.511087808622925,0.047034482758620676
22,Gyroid,hot,0.09858604938271603,233.66666666666666,8.643777777777776,152.28518518518518,8.584296296296296,9.271216859852666,0.05948148148148036,0.09492413706514664,完成,466.1259259259259,8614037.037037035,417.6574074074074,106.23224024182892,2.418845565713386e-05,1153.7354754516361,0.034113204559035916,0.8180726422147906,1.4295940240057463,21590.182226401834,10.35270839147829,441.89166666666665,48.46851851851852,2775.532679038146,279.7816399821636,True,True,True,True,,,f,1.3534052161498233,7.649378226079065,0.08683333333333335
23,Gyroid,hot,0.12297306547619048,230.82678571428565,8.405107142857144,154.1357142857143,8.309946428571427,10.822323907454326,0.09516071428571671,0.08740915585239657,完成,465.63124999999997,8357526.7857142845,416.50714285714287,102.98526203970883,2.4100957073929467e-05,1148.4540417870792,0.033936591436185506,0.815604643575905,1.8394522622682088,27028.67122427312,10.319521604968639,441.06919642857144,49.1241071428571,3196.650888910636,323.9085216048493,True,True,True,True,,,f,1.3126631523647012,7.861515413439086,0.14060714285714287
24,Gyroid,hot,0.14896595996732023,230.39852941176466,8.81845588235294,154.68382352941177,8.68763235294118,13.020960429785621,0.13082352941176012,0.09060680492172292,完成,465.6911764705882,8753044.11764706,414.1580882352941,108.22203006275473,2.4210544137620616e-05,1157.0567164346241,0.03416214966586613,0.8200002920472137,2.1204349988548747,32593.53570312007,10.159544808948306,439.9246323529411,51.53308823529409,3666.2848193403956,369.0425092379864,True,True,True,True,,,f,1.280133854821933,7.936314449211642,0.19452941176470584
25,Gyroid,hot,0.04836478758169935,160.70588235294125,8.364661764705884,140.1117647058824,8.350573529411763,1.1847731912720867,0.014088235294121176,0.06013784071190935,完成,423.5588235294118,8357617.647058824,412.90882352941173,118.49077371983105,2.2550773290262826e-05,1192.1874337218956,0.03136489557848934,0.8571604668692344,0.6287794650459608,11361.007100874931,11.363951038546174,418.2338235294118,10.650000000000091,1614.1911486229894,176.97279115612994,True,True,True,True,,,f,1.4824397054531,7.665708761539709,0.019735294117647052
26,Gyroid,hot,0.07399644841269842,171.23928571428578,8.413910714285716,146.67499999999995,8.382821428571434,2.1366853602570735,0.031089285714282155,0.09815777203192266,完成,432.10714285714283,8398366.071428576,417.90714285714284,115.47376651245857,2.2874887182019436e-05,1180.6292271190198,0.03188320361925017,0.8470529090068122,0.9871454412217182,17135.662514748852,10.440447562801362,425.00714285714287,14.199999999999989,2183.341052950484,235.48053454895276,True,True,True,True,,,f,1.3974968544795923,7.470820080442495,0.04585714285714287
27,Gyroid,hot,0.0984584853249476,165.39245283018866,8.412528301886791,144.60000000000005,8.357811320754717,2.4030577626296643,0.05471698113207424,0.13735937977461607,完成,428.14622641509436,8385169.811320754,414.7867924528302,116.92920203900306,2.272636756205938e-05,1185.8794118425833,0.03164491399573772,0.8516607566525023,1.2971307799649958,22949.44089031299,10.50958592103445,421.4665094339623,13.359433962264177,2610.0300251824638,283.6200757352174,True,True,True,True,,,f,1.342136885367271,7.830487363558702,0.0808679245283019
